GradYear,Student Ref,Admission Year,Program,Semester/Year,Academic Year,Student Status,Gender,Nationality,Application Category,GPA,CGPA
2018,4137855211450977125,2014-2015,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country0, ,3.67,3.81
2020,6476904027043583707,2016-2017,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0, ,3.85,3.60
2020,1456473171993853869,2016-2017,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Female,Country0, ,3.19,3.07
2019,2607620978574872749,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,3.25,3.25
2021,2043042316920369216,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0,Full Fee Paying,3.44,3.29
2018,163568548512987125,2014-2015,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country7, ,3.17,2.92
2019,6781676797535315707,2015-2016,B.Sc - Computer Engineering,Semester 2,2017-2018,Ineligibility,Female,Country0,Ashesi Financial Aid,1.67,2.87
2020,6859196314261261167,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,3.33,3.14
2021,1711847711920469284,2017-2018,B.Sc - Mechanical Engineering,Semester 2,2017-2018,Graduated,Male,Country9,MCF Scholar,3.61,3.62
2020,5645376639751805592,2016-2017,B.Sc - Computer Engineering,Semester 2,2017-2018,Graduated,Male,Country0, ,3.63,3.23
2018,2094742513381796349,2014-2015,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Female,Country9, ,2.75,3.34
2021,4095544729074832377,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0,MCF Scholar,1.78,2.24
2018,2756732124687328453,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,2.80,2.70
2021,6110649357539041642,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0,MCF Scholar,3.72,3.74
2018,3025817166599573841,2014-2015,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0, ,2.38,2.81
2021,5500457719654826237,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,1.61,2.32
2019,7326108542262911838,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,0.88,2.65
2021,5375199840990763947,2017-2018,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country0,MCF Scholar,3.11,3.24
2021,5015870548951662403,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,3.00,2.82
2021,3010226936162276917,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country3,Full Fee Paying,1.79,1.77
2018,6370618989743675927,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,3.00,2.80
2021,8401441657322082138,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0,Full Fee Paying,3.06,3.32
2021,8297492008668655627,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Male,Country0,Ashesi Financial Aid,3.33,3.12
2021,5080503625928254023,2017-2018,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,2.11,2.35
2018,5605516146023380369,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,2.63,2.95
2018,1068326693340900477,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,3.75,3.34
2021,7947020401511555978,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0,MCF Scholar,3.06,2.85
2021,6034625762104323064,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0,Ashesi Financial Aid,2.67,2.59
2018,2722555032652730412,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country2, ,2.83,3.01
2018,1449701094317304570,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,3.75,3.35
2018,5738412587975773381,2014-2015,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Female,Country0, ,3.25,3.01
2019,8810070930106372035,2015-2016,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0, ,2.94,2.64
2019,8590913521244479380,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,1.38,2.36
2019,8496374532709542648,2015-2016,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0, ,3.50,3.18
2020,2459092465757483255,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,2.61,2.81
2020,7178940066870761036,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,3.56,3.34
2021,6263094457888104820,2017-2018,B.Sc - Mechanical Engineering,Semester 2,2017-2018,Graduated,Female,Country0,Ashesi Financial Aid,3.39,3.56
2020,5686874765227898701,2016-2017,B.Sc - Computer Engineering,Semester 2,2017-2018,Graduated,Male,Country0, ,2.38,2.51
2021,828264572423351419,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0,Full Fee Paying,2.22,2.47
2021,251958051168757386,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Male,Country0,Ashesi Financial Aid,2.39,2.38
2019,9013072709444669003,2015-2016,B.Sc - Mechanical Engineering,Semester 2,2017-2018,Graduated,Male,Country0, ,3.11,3.27
2021,3462758343110288545,2017-2018,B.Sc - Mechanical Engineering,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,4.00,4.00
2021,1102042138251793958,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,1.78,2.41
2020,1267070446153545453,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,3.28,3.39
2020,7474057655039878891,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,1.89,2.40
2020,9072630803952926544,2016-2017,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0, ,2.94,2.55
2020,1952416993991173792,2016-2017,B.Sc - Mechanical Engineering,Semester 2,2017-2018,Graduated,Male,Country0, ,2.94,2.96
2021,6642342113994722794,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0,Ashesi Financial Aid,2.11,2.53
2020,5050816747125107086,2016-2017,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Female,Country2, ,3.19,3.19
2020,371874205340328382,2016-2017,B.Sc - Management Information Systems,Semester 2,2017-2018,Active,Male,Country0,Full Fee Paying,1.67,1.98
2020,4484578850718342668,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,3.56,3.23
2021,638786634471534536,2017-2018,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Female,Country0,Full Fee Paying,2.39,2.50
2019,6884860186626447233,2015-2016,B.Sc - Mechanical Engineering,Semester 2,2017-2018,Graduated,Male,Country9, ,2.67,3.19
2021,2584989972089983240,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0,Ashesi Financial Aid,2.61,2.56
2020,8894950760454391561,2016-2017,B.Sc - Computer Engineering,Semester 2,2017-2018,Graduated,Female,Country0, ,3.06,2.73
2020,8761293975470248672,2016-2017,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0, ,3.78,3.69
2020,4559013527361379462,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,2.39,2.56
2021,6361293782647799124,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,2.89,3.18
2021,6003249779672788054,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country11,Full Fee Paying,2.28,2.32
2018,1969627673731996752,2014-2015,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Female,Country5, ,3.50,3.61
2021,268155199562569958,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0,Full Fee Paying,2.67,2.71
2018,5555566626308812938,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Ineligibility,Female,Country9, ,2.50,2.42
2018,6955016083107398176,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country18, ,3.13,2.69
2019,9210166446808613304,2015-2016,B.Sc - Mechanical Engineering,Semester 2,2017-2018,Graduated,Male,Country0, ,3.44,3.49
2018,2848037062408719230,2014-2015,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0, ,2.75,2.94
2020,276265482511045495,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,2.94,3.14
2018,8259359770437838013,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,1.63,2.03
2021,6954938138810533445,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0,MCF Scholar,2.72,2.79
2020,4120011581872311351,2016-2017,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0, ,3.61,3.30
2020,9127342930308191522,2016-2017,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Male,Country9, ,3.94,3.99
2018,2500545326814462067,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,3.25,2.87
2019,8328845859567950237,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,2.63,2.67
2021,5327096086102881182,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Male,Country0,Ashesi Financial Aid,3.22,3.41
2019,9200225352752991747,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,3.30,3.19
2020,7472408835760612161,2016-2017,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0, ,3.33,3.16
2020,6325628102763480485,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,3.17,2.99
2020,8863509399369041998,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,2.22,2.32
2018,290001483482557594,2014-2015,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country0, ,3.13,3.16
2021,6933574167104863911,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0,Ashesi Financial Aid,2.50,2.85
2017,154008205418072452,2013-2014,B.Sc - Business Administration,Semester 2,2017-2018,Active,Male,Country0, ,2.90,2.63
2021,455677293757246351,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0,Ashesi Financial Aid,2.78,2.71
2020,6702339453118695192,2016-2017,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country0, ,3.50,3.53
2019,4975236217113266230,2015-2016,B.Sc - Computer Engineering,Semester 2,2017-2018,Graduated,Male,Country0, ,2.63,2.51
2018,6465670138369159746,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,4.00,3.76
2019,6046408634008330838,2015-2016,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0, ,3.44,2.94
2021,2473528661702888626,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country9,MCF Scholar,3.67,3.41
2021,1979576568050110966,2021-2022,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,0,2.63
2019,445051450320672109,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country1, ,1.63,2.15
2019,6666523466387673707,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,2.90,2.91
2020,293408035457606512,2016-2017,B.Sc - Computer Engineering,Semester 2,2017-2018,Graduated,Male,Country0, ,3.88,3.70
2020,6961992409005638936,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,3.50,3.57
2021,8710299193794655909,2017-2018,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,3.22,3.18
2021,3398180072375842012,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Male,Country0,MCF Scholar,2.78,2.65
2021,9221818608898735642,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country2,MCF Scholar,2.11,2.35
2019,1323732042614137120,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,2.75,2.81
2021,8307229653669955359,2017-2018,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country18,Full Fee Paying,2.56,2.65
2018,8157801547988508573,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,3.17,3.34
2019,6631740647897858579,2015-2016,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0, ,4.00,3.76
2019,8193574287132534120,2015-2016,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0, ,3.81,3.35
2021,9147213883895812162,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0,Full Fee Paying,2.89,2.94
2019,4098493376080366902,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country7, ,3.00,3.28
2019,4803588071885701009,2015-2016,B.Sc - Mechanical Engineering,Semester 2,2017-2018,Graduated,Male,Country0, ,3.44,3.26
2021,1193962947917434580,2017-2018,B.Sc - Computer Science,Semester 2,2017-2018,Exited,Male,Country19,MCF Scholar,3.00,2.88
2019,3504465401156062240,2015-2016,B.Sc - Mechanical Engineering,Semester 2,2017-2018,Graduated,Female,Country0, ,2.21,2.59
2021,5558288712568218956,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0,Ashesi Financial Aid,2.00,2.06
2018,7874961362763657985,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,3.63,2.87
2018,9127276428005399660,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,2.75,2.71
2021,2349675211481571529,2017-2018,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country0,Ashesi Financial Aid,3.44,3.35
2018,1990122500683838400,2014-2015,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0, ,3.63,3.65
2019,4754335788287708565,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,2.00,2.55
2020,7830948314694554626,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,2.94,2.81
2019,6492420271281101259,2015-2016,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0, ,2.44,2.43
2020,778843112488848701,2016-2017,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0,Full Fee Paying,1.39,2.03
2018,1844551203340857361,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,3.25,2.90
2018,4658503130173374317,2014-2015,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0, ,3.88,3.57
2021,2610890334516728056,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Female,Country0,Full Fee Paying,3.72,3.50
2021,1202632767133447422,2017-2018,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Female,Country0,Full Fee Paying,2.83,2.79
2020,4692962308726723599,2016-2017,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Female,Country0, ,2.56,2.45
2020,5346094380779218511,2016-2017,B.Sc - Mechanical Engineering,Semester 2,2017-2018,Graduated,Male,Country0, ,1.69,2.24
2018,6006463554050660927,2014-2015,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Male,Country0, ,3.25,3.07
2019,4826313456311312326,2015-2016,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0, ,3.30,3.01
2021,8644133656099599836,2017-2018,B.Sc - Computer Engineering,Semester 2,2017-2018,Graduated,Male,Country0,MCF Scholar,3.28,3.26
2019,3593061333534083030,2015-2016,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0, ,3.13,3.05
2019,2441303572863436361,2015-2016,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country3, ,3.20,2.76
2020,2530082643533818280,2016-2017,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Female,Country2, ,3.33,3.15
2019,4686100508667525295,2015-2016,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country2, ,2.92,2.87
2019,8248239493900406086,2015-2016,B.Sc - Electrical and Electronic Engineering,Semester 2,2017-2018,Graduated,Male,Country0, ,2.11,2.69
2020,2698478943009624626,2016-2017,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Female,Country0, ,3.67,3.24
2021,3683747476854413809,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0,Ashesi Financial Aid,3.00,3.24
2021,4358709819479010712,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0,MCF Scholar,3.56,3.53
2021,7097201313933763378,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0,MCF Scholar,2.17,1.91
2021,8125656037048891421,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,3.17,3.26
2021,5616893959448416213,2017-2018,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country0,Full Fee Paying,2.28,2.15
2021,7527837253122019564,2017-2018,B.Sc - Business Administration,Semester 2,2017-2018,Graduated,Female,Country0,MCF Scholar,3.00,2.94
2021,8411065696411954632,2017-2018,B.Sc - Management Information Systems,Semester 2,2017-2018,Graduated,Female,Country0,Full Fee Paying,2.94,2.97
2018,7232063318925797959,2014-2015,B.Sc - Computer Science,Semester 2,2017-2018,Graduated,Male,Country2, ,1.88,2.69
